,COUNTRY_NAME,COUNTRY_CODE,INDICATOR_NAME,INDICATOR_CODE,YEAR,GDP_USD
11237,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2002,11133516652901.004
11238,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2002,28548945000.0
11239,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2002,85146067415.73033
11240,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2002,7199933607653.366
11241,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2002,729321366.6518606
11242,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2002,708756677088.6287
11243,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2002,7367975887.727229
11244,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2002,7850809498.168027
11245,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2002,8083838310847.305
11246,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2002,480157690082.74
11247,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2002,140404460203.1375
11248,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2002,1833279985.367415
11249,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2002,1501409382971.3752
11250,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2002,1262669892.4594982
11251,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2002,242517200.0
11252,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2002,5335451307.543232
11253,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2002,1784076738609.1125
11254,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2002,3395728013.845243
11255,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2002,6166330136.294801
11257,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2002,2950198648.9519057
11258,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2002,578236035.1042786
11259,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2002,417806667.07797974
11260,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2002,1806742742.2731116
11261,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2002,154564203586.954
11262,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2002,540336925.9259259
11263,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2002,1169138789.3143501
11264,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2002,20444205991.02497
11265,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2002,3394000000.0
11266,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2002,726131434.7153385
11267,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2002,28601588233916.15
11268,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2002,166349228737.38605
11269,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2002,7775251509.627155
11270,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2002,184613196782.7074
11271,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2002,27074550257.811844
11272,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2002,6058134466.7525835
11273,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2002,67608919144.368355
11274,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2002,6012382611535.166
11275,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2002,6589847343985.031
11276,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2002,578491455574.9872
11277,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2002,228078647180.12103
11278,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2002,195660611165.18344
11279,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2002,351287300727.31915
11280,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2002,1947332921.747183
11281,India,IND,GDP (current US$),NY.GDP.MKTP.CD,2002,514937948870.0804
11283,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2002,128596035288.40102
11284,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2002,128626917503.71953
11285,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2002,32928454672.42459
11286,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2002,9318395054.859337
11287,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2002,121148475241.67336
11288,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2002,1276769338449.2964
11289,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2002,9719017925.92929
11290,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2002,9582453032.440058
11291,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2002,4182846045873.608
11292,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2002,24636593223.346676
11293,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2002,13147743910.72406
11294,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2002,1605643104.730212
11295,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2002,4284028482.537657
11296,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2002,72196457.67684451
11297,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2002,481077373.6699663
11298,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2002,627246081417.0044
11299,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2002,38137545245.14643
11300,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2002,1733183377280.4763
11301,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2002,1758176653.0774584
11302,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2002,19152238805.97015
11303,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2002,927000000.0
11304,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2002,20481889763.779526
11305,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2002,900000000.0
11306,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2002,2013414038665.261
11307,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2002,230495727895.57626
11308,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2002,201796162047.17017
11309,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2002,2688630822.5330424
11310,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2002,16536535647.083422
11311,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2002,1647507462192.821
11312,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2002,6217666748204.272
11313,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2002,775780697.6766249
11314,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2002,3728445845477.7607
11315,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2002,14259781159.011929
11316,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2002,23649833332.16553
11317,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2002,9557031605.275124
11318,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2002,7371723056.240197
11320,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2002,42236836820.61519
11321,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2002,2968987019.230769
11322,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2002,1661818168.4226036
11323,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2002,5351701534.158007
11324,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2002,897031250.0
11325,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2002,1035735994858.6625
11326,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2002,772106378935.377
11327,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2002,131738200.0
11328,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2002,6022311549424.657
11329,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2002,4018365247.4444366
11330,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2002,3908139486.817258
11331,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2002,4470446391.446391
11332,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2002,6110633153.6877775
11333,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2002,523457403293.93066
11334,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2002,1284685050.524129
11335,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2002,1396555719.9740865
11336,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2002,1284000000.0
11337,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2002,5677003239.2938595
11338,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2002,1777058592.9881246
11339,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2002,4841310239.636873
11340,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2002,3495748397.6302533
11341,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2002,100845526315.78947
11342,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2002,11701005616098.008
11343,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2002,3349184760.0254254
11344,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2002,3740056751.2799616
11345,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2002,2782192986.9577227
11346,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2002,95385819320.5737
11347,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2002,5224213017.5438595
11348,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2002,473861980070.98126
11349,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2002,195524186477.6172
11350,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2002,6050875806.664032
11352,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2002,66627729311.44955
11353,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2002,28564416898295.96
11354,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2002,20142756046.814045
11355,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2002,98114311646.00089
11356,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2002,79904985384.86522
11357,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2002,12994310400.0
11358,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2002,54777553515.08088
11359,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2002,84307291974.47328
11360,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2002,163184900.0
11361,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2002,2999511040.197643
11362,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2002,199072058823.52942
11363,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2002,304065229431.7162
11364,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2002,71623500000.0
11366,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2002,134795565549.41945
11367,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2002,7196260656.845559
11368,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2002,3555800000.0
11369,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2002,3564053883.491591
11370,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2002,27274418220151.01
11372,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2002,19363736263.736263
11373,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2002,46066101951.293304
11374,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2002,345470494417.8628
11375,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2002,1964779920.7851143
11376,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2002,677627487567.0854
11377,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2002,189605920240.0
11378,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2002,18136839087.00771
11379,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2002,7006402592.454634
11380,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2002,92537752708.5893
11381,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2002,346431958.2740635
11382,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2002,1253340519.533111
11383,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2002,12664190300.0
11384,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2002,1168269230.7692308
11386,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2002,17120906918.350328
11387,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2002,440595048362.95355
11389,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2002,441297738911.3214
11390,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2002,138660041228.3565
11391,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2002,85171308.16544348
11392,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2002,1093574468.0851064
11393,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2002,35297794385.68634
11394,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2002,23489890274.314217
11395,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2002,266849061835.6595
11396,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2002,1432228125.266823
11398,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2002,697518248.1751825
11399,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2002,90558485523.3853
11400,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2002,366707910.0
11401,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2002,1997005786.5411816
11402,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2002,2041297424048.4502
11403,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2002,1023022746676.6615
11404,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2002,1706698099.4451308
11405,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2002,134300851255.00174
11406,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2002,1221120798.8133569
11407,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2002,4461978498.865766
11408,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2002,1886133503624.775
11409,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2002,469506700.0
11410,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2002,519901603293.9306
11411,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2002,182763693.9168731
11412,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2002,677627487567.0854
11413,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2002,441297738911.32166
11414,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2002,9008273720.933954
11415,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2002,23142153759.583595
11416,Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2002,240253216295.11676
11417,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2002,15450994.241008367
11418,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2002,14142035080.284897
11419,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2002,6178563590.892537
11420,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2002,43956369917.02024
11421,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2002,4374743108263.347
11422,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2002,13606494599.426071
11423,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2002,10936419054000.0
11424,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2002,9687788512.801842
11425,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2002,461885185.18518513
11426,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2002,92893587733.65492
11428,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2002,3262000000.0
11429,Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2002,35064105500.83445
11430,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2002,262596597.8032778
11431,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2002,34918207662527.324
11432,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2002,288078881.4330559
11434,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2002,10694628091.672598
11435,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2002,129088132201.84619
11436,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2002,4193845678.1703267
11437,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2002,6342116400.0
11438,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2003,2021229050.2793295
11439,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2003,352692089583.5937
11440,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2003,4515558808.109944
11441,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2003,204641949829.5608
11442,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2003,17812705294.32501
11443,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2003,5611496257.142313
11444,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2003,2361726862.3024826
11445,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2003,887874177404.3003
11446,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2003,124346358066.71205
11447,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2003,127586973492.17664
11448,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2003,2807061008.6908445
11449,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2003,524000000.0
11450,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2003,856396296.2962962
11451,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2003,467390797903.3197
11452,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2003,262273631180.05435
11453,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2003,7276753894.715406
11454,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2003,784654423.6204764
11455,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2003,318082528506.5876
11456,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2003,5349258334.31914
11457,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2003,4740768355.229736
11458,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2003,60158929188.255615
11459,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2003,21144983551.682346
11460,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2003,11074813829.787233
11461,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2003,8870090000.0
11462,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2003,8498560902.291805
11463,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2003,17827791321.30668
11464,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2003,983575600.0
11465,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2003,4186524999.9999995
11466,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2003,8082364868.393566
11467,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2003,558233724164.7108
11468,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2003,3209500000.0
11469,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2003,6557333084.605671
11470,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2003,604041957.9218549
11471,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2003,7511582173.377239
11472,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2003,1139754799.1630425
11473,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2003,895540646634.787
11474,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2003,634139360251.065
11475,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2003,363063293977.8718
11476,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2003,7332244897.959183
11477,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2003,75643459839.56046
11478,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965663.888
11479,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2003,21251755294.025806
11480,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2003,15970315751.027683
11481,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2003,8937567059.877542
11482,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2003,3503723244.8360696
11483,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2003,94641378693.22304
11484,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2003,546885184.9901742
11485,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2003,813963830.1792166
11486,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2003,17271760507.042038
11487,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2003,39545920854.25093
11488,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2003,35901200000.0
11491,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2003,14547325028.31257
11492,Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2003,100090467581.26839
11493,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2003,2501640388482.3477
11494,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2003,622044665.5150489
11495,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2003,343311111.1111111
11496,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2003,218096033517.00897
11497,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2003,21403167848.144363
11498,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2003,67863828412.68816
11499,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2003,2311612372062.787
11500,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2003,3628140043820.0635
11501,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2003,8696413712335.966
11502,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2003,1005018571080.9615
11503,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2003,13537472174418.428
11504,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2003,32432858000.0
11505,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2003,80288461538.46153
11506,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2003,8862289873787.832
11507,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2003,870247703.1827582
11508,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2003,907491523174.1157
11509,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2003,9874013098.464317
11510,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2003,8623691300.040789
11511,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2003,9931880091381.268
11512,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2003,497905472343.0372
11513,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2003,171652458349.4114
11514,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2003,2300453634.349615
11515,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2003,1844544792036.859
11516,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2003,1494011567.0112484
11517,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2003,245432900.0
11518,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2003,6511903657.440093
11519,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2003,2057093877551.0203
11520,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2003,3991284895.3721395
11521,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2003,7632406552.838025
11523,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2003,3446441698.007382
11524,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2003,487038821.61195916
11525,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2003,477458598.71073747
11526,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2003,2484745935.093289
11527,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2003,202370140236.26508
11528,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2003,591018407.4074074
11529,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2003,1558753434.4308333
